Fecha,Presentacion,Origen,Destino,Transporte,Volumen ton
2005-05-31,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-05-31,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-06-01,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-06-01,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-06-02,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,7.0
2005-06-02,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,13.0
2005-06-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-06-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-06-03,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-06-06,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-06-07,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,21.0
2005-06-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-06-07,Caja de 20 kg.,Chiapas,Yucatán: Central de Abasto de Mérida,Torton,1.0
2005-06-07,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,20.0
2005-06-08,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.0
2005-06-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,135.0
2005-06-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-06-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-06-09,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-06-09,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-06-10,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,46.0
2005-06-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-06-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-06-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-06-14,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,9.0
2005-06-14,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,15.0
2005-06-14,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-06-14,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-06-15,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-06-15,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-06-16,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,8.0
2005-06-16,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,13.0
2005-06-16,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-06-17,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,150.0
2005-06-17,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-06-17,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-06-20,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,90.0
2005-06-21,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-06-21,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2005-06-22,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.5
2005-06-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,120.0
2005-06-23,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2005-06-23,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2005-06-24,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-06-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,120.0
2005-06-28,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.5
2005-06-28,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-06-28,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-06-29,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-06-30,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2005-06-30,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2005-06-30,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-06-30,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-07-01,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,135.0
2005-07-04,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-07-05,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,150.0
2005-07-06,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,120.0
2005-07-06,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-07-06,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2005-07-07,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2005-07-07,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,6.0
2005-07-07,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-07-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,105.0
2005-07-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-07-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-07-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-07-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-07-11,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2005-07-11,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,4.0
2005-07-11,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,1.0
2005-07-11,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,15.0
2005-07-12,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,120.0
2005-07-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,135.0
2005-07-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-07-14,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2005-07-14,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,7.0
2005-07-14,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-07-15,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-07-15,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-07-19,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-07-20,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-07-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,100.0
2005-07-21,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,150.0
2005-07-21,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,100.0
2005-07-22,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-07-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,105.0
2005-07-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-07-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-07-25,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-07-26,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-07-26,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,120.0
2005-07-26,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-07-27,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,135.0
2005-07-27,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-07-28,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2005-07-28,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2005-07-28,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-07-28,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-07-28,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-07-29,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-08-01,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-08-02,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,10.0
2005-08-02,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,10.0
2005-08-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-08-02,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-08-03,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-08-04,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2005-08-04,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2005-08-04,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2005-08-04,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,150.0
2005-08-04,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Redilas,60.0
2005-08-04,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-08-05,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-08-05,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,20.0
2005-08-08,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-08-09,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-08-09,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-08-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2005-08-10,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,24.0
2005-08-11,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2005-08-11,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2005-08-11,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,20.0
2005-08-11,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-08-12,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2005-08-12,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-08-12,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-08-15,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-08-16,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-08-16,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2005-08-17,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-08-18,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2005-08-18,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2005-08-18,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-08-18,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-08-19,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-08-19,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2005-08-23,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-08-23,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-08-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-08-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-08-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-08-25,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,7.0
2005-08-25,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2005-08-25,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2005-08-26,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-08-26,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-08-30,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-08-30,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-08-30,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2005-08-31,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,100.0
2005-08-31,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2005-09-01,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-09-01,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-09-02,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2005-09-02,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,13.0
2005-09-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,135.0
2005-09-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-09-05,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-06,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,420.0
2005-09-06,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,3.0
2005-09-06,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,3.0
2005-09-06,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,10.0
2005-09-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,150.0
2005-09-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-09-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-09-08,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,8.0
2005-09-08,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,16.0
2005-09-08,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,20.0
2005-09-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-09-09,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2005-09-09,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-09-09,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-09-12,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,49.5
2005-09-13,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,150.0
2005-09-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-09-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-09-14,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2005-09-14,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-09-15,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,10.0
2005-09-15,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,18.0
2005-09-15,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2005-09-19,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-09-20,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-09-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-09-21,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-21,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-09-21,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,30.0
2005-09-22,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,8.0
2005-09-22,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2005-09-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2005-09-22,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-23,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2005-09-23,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-26,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-27,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-27,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2005-09-27,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Trailer,60.0
2005-09-28,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,180.0
2005-09-29,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,12.0
2005-09-29,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2005-09-29,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2005-09-29,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,22.05
2005-09-30,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2005-09-30,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2005-09-30,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,10.0
2005-10-03,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2005-10-03,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Torton,20.0
2005-10-04,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,6.0
2005-10-04,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,2.0
2005-10-04,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,12.0
2005-10-04,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Torton,40.0
