Fecha,Presentacion,Precio Kg,centro_distribucion,anio,mes
22/03/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,3
25/03/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,3
26/03/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,3
27/03/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,3
01/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
02/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
03/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
04/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
05/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
08/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
09/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
10/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
11/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
12/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
15/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
16/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
17/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
18/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
19/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
22/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
23/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
24/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
25/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
26/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
29/04/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,4
30/04/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,4
02/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
03/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
06/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
07/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
08/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
09/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
10/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
13/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
14/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
15/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
16/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
17/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
20/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
21/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
22/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
23/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
24/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
27/05/2002,Caja de 17 kg.,6.470588235,Central de Abasto de Iztapalapa DF,2002,5
28/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
29/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
30/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
31/05/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,5
03/06/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,6
04/06/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,6
05/06/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,6
06/06/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,6
07/06/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,6
10/06/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,6
11/06/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,6
12/06/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,6
13/06/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,6
14/06/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,6
17/06/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,6
18/06/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,6
19/06/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,6
20/06/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,6
21/06/2002,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2002,6
24/06/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,6
26/06/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,6
27/06/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,6
28/06/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,6
01/07/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,7
02/07/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,7
03/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
04/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
05/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
08/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
09/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
10/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
11/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
12/07/2002,Caja de 17 kg.,12.35294118,Central de Abasto de Iztapalapa DF,2002,7
15/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
16/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
17/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
18/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
19/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
22/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
23/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
24/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
25/07/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,7
26/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
29/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
30/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
31/07/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,7
01/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
02/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
05/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
06/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
07/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
08/08/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,8
09/08/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,8
12/08/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,8
13/08/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,8
14/08/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,8
15/08/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,8
16/08/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,8
19/08/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,8
20/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
21/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
22/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
23/08/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,8
26/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
27/08/2002,Caja de 17 kg.,11.17647059,Central de Abasto de Iztapalapa DF,2002,8
28/08/2002,Caja de 17 kg.,11.76470588,Central de Abasto de Iztapalapa DF,2002,8
29/08/2002,Caja de 17 kg.,13.52941176,Central de Abasto de Iztapalapa DF,2002,8
30/08/2002,Caja de 17 kg.,14.11764706,Central de Abasto de Iztapalapa DF,2002,8
02/09/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,9
03/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
04/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
05/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
06/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
09/09/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,9
10/09/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,9
11/09/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,9
12/09/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,9
13/09/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,9
17/09/2002,Caja de 17 kg.,9.705882353,Central de Abasto de Iztapalapa DF,2002,9
18/09/2002,Caja de 17 kg.,9.705882353,Central de Abasto de Iztapalapa DF,2002,9
19/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
20/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
23/09/2002,Caja de 17 kg.,10.29411765,Central de Abasto de Iztapalapa DF,2002,9
24/09/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,9
25/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
26/09/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,9
27/09/2002,Caja de 17 kg.,10.58823529,Central de Abasto de Iztapalapa DF,2002,9
30/09/2002,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2002,9
01/10/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,10
02/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
03/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
04/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
07/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
08/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
09/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
10/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
11/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
14/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
15/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
16/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
17/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
18/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
21/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
22/10/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,10
23/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
24/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
25/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
28/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
29/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
30/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
31/10/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,10
01/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
04/11/2002,Caja de 17 kg.,10,Central de Abasto de Iztapalapa DF,2002,11
05/11/2002,Caja de 17 kg.,8.529411765,Central de Abasto de Iztapalapa DF,2002,11
06/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
07/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
08/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
11/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
12/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
13/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
14/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
15/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
18/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
19/11/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,11
21/11/2002,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2002,11
22/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
25/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
26/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
27/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
28/11/2002,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2002,11
29/11/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,11
02/12/2002,Caja de 17 kg.,7.058823529,Central de Abasto de Iztapalapa DF,2002,12
03/12/2002,Caja de 17 kg.,7.941176471,Central de Abasto de Iztapalapa DF,2002,12
04/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
05/12/2002,Caja de 17 kg.,7.941176471,Central de Abasto de Iztapalapa DF,2002,12
06/12/2002,Caja de 17 kg.,7.941176471,Central de Abasto de Iztapalapa DF,2002,12
09/12/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,12
10/12/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,12
11/12/2002,Caja de 17 kg.,8.529411765,Central de Abasto de Iztapalapa DF,2002,12
12/12/2002,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2002,12
13/12/2002,Caja de 17 kg.,7.941176471,Central de Abasto de Iztapalapa DF,2002,12
16/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
17/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
18/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
19/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
20/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
23/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
24/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
26/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
27/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
30/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
31/12/2002,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2002,12
02/01/2003,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2003,1
03/01/2003,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2003,1
06/01/2003,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2003,1
07/01/2003,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2003,1
08/01/2003,Caja de 17 kg.,7.647058824,Central de Abasto de Iztapalapa DF,2003,1
09/01/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,1
10/01/2003,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2003,1
13/01/2003,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2003,1
14/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
15/01/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,1
16/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
17/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
20/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
21/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
22/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
23/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
24/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
27/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
28/01/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,1
29/01/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,1
30/01/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,1
31/01/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,1
03/02/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,2
04/02/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,2
06/02/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,2
07/02/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,2
10/02/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,2
11/02/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,2
12/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
13/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
14/02/2003,Caja de 17 kg.,8.235294118,Central de Abasto de Iztapalapa DF,2003,2
17/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
18/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
19/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
20/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
21/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
24/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
25/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
26/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
27/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
28/02/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,2
03/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
04/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
05/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
06/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
07/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
10/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
11/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
12/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
13/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
14/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
17/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
18/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
19/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
20/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
24/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
25/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
26/03/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,3
27/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
28/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
31/03/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,3
01/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
02/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
03/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
04/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
07/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
08/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
09/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
10/04/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,4
11/04/2003,Caja de 17 kg.,8.823529412,Central de Abasto de Iztapalapa DF,2003,4
14/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
15/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
16/04/2003,Caja de 17 kg.,9.411764706,Central de Abasto de Iztapalapa DF,2003,4
