producto,tipo_producto,precio,fecha_observacion,cadena_comercial,establecimiento,direccion,colonia,cp,municipio,entidad
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-04,BODEGA AURRERA,BODEGA AURRERA SUCURSAL CANTIL,"AZTECAS 221, ENTRE EJE 10 Y REY MOCTEZUMA",LOS REYES,04330,Coyoacán,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA SUCURSAL CANTIL (419),"AZTECAS 270, ESQ. REY MOCTEZUMA",LOS REYES,04330,Coyoacán,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-04,LA COMER,LACOMER SUCURSAL SANTA MARIA LA RIBERA,"NOGAL 212, ESQ. CARPIO",SANTA MARIA LA RIBERA,06400,Cuauhtémoc,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-04,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL SENA,"RIO BALSAS 23, ENTRE RIO SENA Y RIO TIGRIS",CUAUHTEMOC,6500,Cuauhtémoc,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-04,BODEGA AURRERA EXPRESS,BODEGA AURRERA EXPRESS SUCURSAL LOS GALLOS,"FLORES MAGON 523, ESQ. CIRCUITO INTERIOR",SANTA MARIA LA RIBERA,06400,Cuauhtémoc,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,HIPERMERCADO SORIANA,MEGA SORIANA SUCURSAL COAPA (TEC),"CALLE PUENTE 186, ESQ. PROLONGACIÓN",AMSA,14380,Tlalpan,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,MEGA SORIANA,MEGA SORIANA SUCURSAL COAPA,"PROLONGACION DIVISION DEL NORTE1555, ENTRE ESCUELA Y EJ",CHIMAL,14700,Tlalpan,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.9,2026-06-04,LEY (AUTOSERVICIO),LEY SUCURSAL JUVENTUD (1110),"BLVD. DE LA JUVENTUD 1110, ENTRE GALDOMIO Y PALADIO",LUIS ECHEVERRIA,35250,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,78.0,2026-06-04,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS FRANCISCO VILLA,"BLVD. FRANCISCO VILLA S/N, ENTRE CALLE UNO Y CALLE 2 (I",FRACC. GUADALUPE,34220,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.0,2026-06-04,WAL-MART,WAL MART SUCURSAL CLOUTIER  3745,BLVD. MANUEL J. CLOUTIER NO.302 PROLONGACION BOSQUES DE,FRACCIONAMIENTO PREDIO RUSTICO CERRO GOR,37360,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.0,2026-06-04,WAL-MART,WALMART SUCURSAL ACAPULCO,"COSTERA MIGUEL ALEMAN 500, ENTRE EDUARDO NERI Y CASTILL",ICACOS,39860,Acapulco de Juárez,Guerrero
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL 86,"BLVD. LUIS D. COLOSIO 501, INT. PLAZA DEL VALLE",VENTA PRIETA EJIDO,42080,Pachuca de Soto,Hidalgo
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.0,2026-06-04,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL RUBEN DARIO,"TURIN 2828, ESQ. RUBEN DARIO",LOMAS DE GUEVARA,44657,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.0,2026-06-04,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL MANUEL ACUÑA,"AV. MANUEL ACUÑA 3200, ESQ. AZTECAS",RESIDENCIAL SAN JORGE,44690,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL 197,"MIGUEL ALEMAN 55, ESQ. BLVD. AEROPUERTO",PARQUE INDUSTRIAL,52000,Lerma,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-04,MERCADO PUBLICO,MERCADO FILIBERTO GOMEZ,"IGNACIO ALLENDE S/N, ENTRE CALLES TEOTIHUACÁN Y ZAHUATL",TLANEPANTLA CENTRO,54000,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.0,2026-06-04,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL UNIDAD VIVEROS,"CALLE 8 NO. 1, BLVD. MANUEL AVILA CAMACHO Y VIVEROS DE",VIVEROS DEL VALLE,54080,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,MEGA SORIANA,MEGA SORIANA SUCURSAL ARBOLEDAS,GUSTAVO BAZ 4001,INDUSTRIAL SAN NICOLAS,5400,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.0,2026-06-04,WAL-MART,WALMART SUCURSAL MULTIPLAZA ARBOLEDAS,AUTOPISTA MEXICO QUERETARO 3985,CENTRO INDUSTRIAL TLALNEPANTLA,54030,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,SUPER CHEDRAUI,SUPER CHEDRAUI SUCURSAL VIVEROS,"PARQUE CENTRAL OTE. 44, CASI ESQ. CIRCUITO VIVEROS DEL",ADOLFO LOPEZ MATEOS,54070,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.9,2026-06-04,MINISUPER,TIENDA MERZA,"BUCARELI 732, ENTRE CALLE OBRAJEROS DE NURIO Y TEJEDORE",VASCO DE QUIROGA,58230,Morelia,Michoacán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-04,LA COMER,LACOMER,"AV. CAMELINAS 3315, CENTRO COMERCIAL PLAZA MORELIA",OCOLUSEN,58270,Morelia,Michoacán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-04,MERCADO PUBLICO,MERCADO ADOLFO LOPEZ MATEOS,"ADOLFO LOPEZ MATEOS S/N, ENTRE CLAVIJERO Y PLAN DE AYAL",CENTRO,62000,Cuernavaca,Morelos
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-04,FRESKO LA COMER,FRESKO LA COMER SUCURSAL FRESKO BUGAMBILIA,"RIO BALSAS 2-A, ESQ. VICENTE GUERRERO",LOMAS DE LA SELVA,62270,Cuernavaca,Morelos
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,53.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL OAXACA (105),"AVENIDA JORGE L TAMAYO # 500, ESQ. AV. UNIVERSIDAD",EX HACIENDA CANDIANI,68130,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-04,WAL-MART,WAL MART SUPERCENTER  NUEVA ANTEQUERA,BLVD. ATLIXCO 3304,NUEVA ANTEQUERA,72400,Puebla,Puebla
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-04,LA COMER,LACOMER SUCURSAL QUERETARO ESTADIO,"LUIS M. VEGA Y MONROY 1300, ESQ.CIMATARIO",CIMATARIO,76090,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-06-04,CHEDRAUI,CHEDRAUI SUCURSAL SAN LUIS POTOSI,"NEREO RODRIGUEZ BARRAGAN 450, ESQ. BARRIO DE TLXCALA",DEL VALLE,78206,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.9,2026-06-04,LEY (AUTOSERVICIO),LEY,"TEOFILO NORIS 1421, FRENTE A PLAZA FORUM",DESARROLLO URBANO TRES RÍOS,80020,Culiacán,Sinaloa
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,44.0,2026-06-04,WAL-MART,WAL MART SUCURSAL UNIVERSIDAD,"ADOLFO RUIZ CORTINEZ NO.496, ENTRE UNIVERSIDAD Y FCO. J",CASA BLANCA,86060,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,40.0,2026-06-04,BODEGA AURRERA,BODEGA AURRERA SUCURSAL CD. INDUSTRIAL,"PROLONGACIÓN AV. UNIVERSIDAD 634, CASI ESQ. PERIFERICO",CASA BLANCA,86060,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL EJERCITO,"EJÉRCITO NACIONAL 1101, ESQ. DIAGONAL NORTE-SUR",ARCIM,89136,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-04,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 5713,"JULIAN CARRILLO 7, ESQ. 20 DE NOVIEMBRE",CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,78.0,2026-06-04,MERCADO PUBLICO,MERCADO MALIBRAN,"TEHUANTEPEC S/N, ENTRE MIGUEL ALEMAN Y PASEO DE FLOREST",FLORESTA,91940,Veracruz,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL FLORESTA,PASEO DE LA ARMADA 430 ENTRE PASEO FLORESTA OTE. Y MIGU,MALIBRAN,91947,Veracruz,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,78.0,2026-06-04,MERCADO PUBLICO,MERCADO GENARO CODINA,"CALLEJON DEL TRAFICO S/N, ENTRE INDEPENDENCIA Y PLAZA G",CENTRO,98000,Zacatecas,Zacatecas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.0,2026-06-04,MERCADO PUBLICO,MERCADO ARROYO DE LA PLATA,"CALLE ARROYO DE LA PLATA S/N, ENTRE INDEPENDENCIA Y JUS",CENTRO,98000,Zacatecas,Zacatecas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-06-01,MERCADO PUBLICO,MERCADO EL MESON ESTRELLA,"JUAN MENDEZ, ENTRE RUPERTO MARTINEZ Y ARAMBERRI",CENTRO,64000,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,65.0,2026-06-01,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CHAPULTEPEC 700, INT. CENTRAL DE ABASTOS MONTERREY",CENTRAL DE ABASTOS,67140,Guadalupe,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-01,MERCADO PUBLICO,MERCADO PAZ MIGUELES,"PROLETARIADO MEXICANO S/N, ENTRE MARTIRES DE CANANEA Y",U. HAB. INFONAVIT 1O. DE MAYO,68020,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.0,2026-06-01,EL PITICO,PITICO REFORMA,CALLE NARANJOS NO.407 ESQUINA JAZMIN,REFORMA,68050,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,53.9,2026-06-01,MERCADO SORIANA,MERCADO SORIANA SUCURSAL REFORMA,"HEROICO COLEGIO MILITAR 1010, ENTRE NARANJOS Y SAUCES",REFORMA,68050,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-01,CITY MARKET,CITY MARKET SUCURSAL SOLESTA,"VIA ATLIXCAYOTL 4931, ESQ. OSA MAYOR",UNIDAD TERRITORIAL ATLIXCAYOTL,72197,Puebla,Puebla
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,75.0,2026-06-01,MERCADO PUBLICO,MERCADO LOMAS DE CASABLANCA,"AVENIDA 10, ESQ. CALLE 23",LOMAS DE CASA BLANCA,76080,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.9,2026-06-01,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CIMATARIO,"CTRA. A HUIMILPAN 1001, INT. DEL CENTRO COMERCIAL PLAZA","PLAZAS DEL SOL, III SECCION",76099,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.95,2026-06-01,H.E.B.,H.E.B. SUCURSAL SAN LUIS POTOSI,"HIMNO NACIONAL 100, ENTRE NIÑO ARTILLERO Y JOSE ARLEGUI",VIRREYES,78240,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-06-01,MERCADO PUBLICO,MERCADO HIDALGO,"HIDALGO S/N, ESQ. MIER Y TERAN",CENTRO,78000,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.0,2026-06-01,MERCADO PUBLICO,MERCADO REPUBLICA,"REFORMA 405-A, ENTRE 16 DE SPTIEMBRE Y PEDRO MONTOYA",CENTRO,78000,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL ESTADIO,"BLVD. ENRIQUE SANCHEZ A. 402, FRENTE A GAS. JULIO CESAR",DESARROLLO URBANO TRES RIOS,80030,Culiacán,Sinaloa
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-06-01,MERCADO PUBLICO,MERCADO MUNICIPAL NO. 1,"MATAMOROS, ENTRE ELIAS CALLES Y MONTERREY",CENTRO,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.9,2026-06-01,LEY (AUTOSERVICIO),LEY SUCURSAL VADO DEL RIO,"PERIFERICO PONIENTE, ESQ. VADO DEL RIO",PROYECTO RIO SONORA,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-01,MERCADO PUBLICO,MERCADO MUNICIPAL 2,"RAFAELA RODRIGUEZ S/N, ENTRE 14 DE ABRIL Y 12 DE OCTUBR",BALDERRAMA,83180,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,48.0,2026-06-01,MERCADO PUBLICO,MERCADO PUBLICO TABASCO AVANZA,"CALLE BUENA VISTA S/N, FRANCISCO J. MUJICA Y NIÑOS HERO",ATASTA DE SERRA,86100,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-01,MERCADO PUBLICO,MERCADO DE LA SIERRA,"PASEO DE LA SIERRA S/N, PASEO DE LA SIERRA ESQ. ESPERAN",REFORMA,86080,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-01,MEGA SORIANA,MEGA SORIANA SUCURSAL 934,"EJERCITO MEXICANO 102, ENTRE QUINTIN ARAUZ  Y VELODROMO",ATASTA DE SERRA,86100,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-01,MERCADO PUBLICO,MERCADOS MUNICIPALES BENITO JUÉREZ Y MIGUEL HIDALGO,"BENITO JUARÉZ, ESQ. J. MÉNDEZ",CENTRO,89000,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TAMPICO,"CALZ. SAN PEDRO 127, ESQ. 5TA AVENIDA",ARENAL,89344,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,58.0,2026-06-01,MERCADO PUBLICO,MERCADO EMILIO SANCHEZ PIEDRAS,EMILIO SANCHEZ PIEDRAS S/N ESQ. ALONSO DE ESCALONA,CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL PARQUE VERTICE,"GUILLERMO VALLE 111, INT. CENTRO COMERCIAL PARQUE VERTI",CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL DIAZ MIRON,DIAZ MIRON 1428 ENTRE IGNACIO DE LA LLAVE Y COLLADO,CENTRO,91700,Veracruz,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-01,CHEDRAUI,CHEDRAUI SUCURSAL SELECTO MERIDA,"C. 60 NO.301 A,  AV. XCUMPICH X PROL C. 21",CORDEMEX,97110,Mérida,Yucatán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,42.0,2026-06-01,WAL-MART,WALMART SUCURSAL 45-46,BOULEVARD FRANCISCO GARCIA SALINAS NO.203 FRACC. CLUB C,FRACCIONAMIENTO CLUB CAMPESTRE,98600,Zacatecas,Zacatecas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-01,SUMESA,SUMESA SUCURSAL OAXACA,"OAXACA 120, ESQ. SALAMANCA",ROMA,06700,Cuauhtémoc,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TACUBAYA,"PARQUE LIRA 145, ESQ. JALISCO",TACUBAYA,11870,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TACUBAYA,PARQUE LIRA 145,TACUBAYA,11870,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-01,MERCADO PUBLICO,MERCADO CARTAGENA,"CALLE ARQUITECTO LUIS RUIZ NO. 175, ENTRE ARQUITECTO CA",TACUBAYA,11870,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL TLALPAN,CALZ. DE TLALPAN 1037,NATIVITAS,03500,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-06-01,MERCADO PUBLICO,MERCADO INDEPENDENCIA,"INDEPENDENCIA 113, ENTRE ANGEL URRAZA Y ZEMPOALA",INDEPENDENCIA,03630,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL VIRREYES,"AGUILAR Y SEIJAS 123, ESQ. ACUEDUCTO RIO HONDO",MOLINO DEL REY,11040,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL LOMAS ANAHUAC,"AV.  DE  LOS BOSQUES NO. 234, ENTRE AV. UNIVERSIDAD ANA",LOMAS ANAHUAC,52786,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL LOMAS ANAHUAC,"AV.  DE  LOS BOSQUES NO. 234, ENTRE AV. UNIVERSIDAD ANA",LOMAS ANAHUAC,52786,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL MICHOACAN,"MICHOACAN 38, ENTRE AMSTERDAM Y AV. MEXICO",HIPODROMO CONDESA,06170,Cuauhtémoc,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL DEL VALLE,"HERIBERTO FRIAS 1107, ESQ. ÁNGEL URRAZA",DEL VALLE,03100,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-01,FRESKO LA COMER,FRESKO SUCURSAL LA HERRADURA,"BOSQUES DE MOCTEZUMA NO. 1-B, ESQ. PASEO DE LA HERRADUR",BOSQUES DE LA HERRADURA,52784,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-01,FRESKO LA COMER,FRESKO SUCURSAL LA HERRADURA,"BOSQUES DE MOCTEZUMA NO. 1-B, ESQ. PASEO DE LA HERRADUR",BOSQUES DE LA HERRADURA,52784,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL RIO CHURUBUSCO,"AJUSCO 126, ENTRE LAZARO CARDENAS Y RIO CHURUBUSCO",PORTALES,03300,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-01,WAL-MART EXPRESS,WALMART EXPRES SUCURSAL PACHUCA,"PACHUCA NO 99, ENTRE FERNANDO MONTES DE OCA Y JUAN ESCU",CONDESA,06140,Cuauhtémoc,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-01,LA COMER,LACOMER SUCURSAL TORRES DE SATELITE,"BLVD. MANUEL AVILA CAMACHO 3228, ENTRE REFORMA Y CUAUHT",AMPLIACION VISTA HERMOSA,14380,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-01,LA COMER,LACOMER SUCURSAL TORRES DE SATELITE,"BLVD. MANUEL AVILA CAMACHO 3228, ENTRE REFORMA Y CUAUHT",AMPLIACION VISTA HERMOSA,14380,Otzolotepec,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL ECHEGARAY,"EMILIANO ZAPATA 7, ENTRE REFORMA Y CUAUHTEMOC",SANTA MA. NATIVITAS,53020,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL ECHEGARAY,"EMILIANO ZAPATA 7, ENTRE REFORMA Y CUAUHTEMOC",SANTA MA. NATIVITAS,53020,Otzolotepec,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WAL MART SUCURSAL SATELITE,"CIRCUITO CENTRO COMERCIAL 19, ENTRE PERIFERICO Y CIRCUN",CIUDAD SATELITE,53100,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WAL MART SUCURSAL SATELITE,"CIRCUITO CENTRO COMERCIAL 19, ENTRE PERIFERICO Y CIRCUN",CIUDAD SATELITE,53100,Otzolotepec,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL UNIVERSIDAD,"UNIVERSIDAD 936, ESQ. PARROQUIA",SANTA CRUZ ATOYAC,03310,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-01,MEGA SORIANA,MEGA SORIANA SUCURSAL AGUASCALIENTES,"AGUASCALIENTES NTE. 802, ESQ. BLVD. A ZACATECAS",TROJES DE ALONSO,20116,Aguascalientes,Aguascalientes
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL UNIDAD CAMIMO REAL 3119,"CALZADA CAMINO REAL S/N, ESQ. CARR. TRANSPENISULAR LA P",CAMINO REAL,23088,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,90.0,2026-06-01,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,23090,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-06-01,CHEDRAUI,CHEDRAUI SUCURSAL CAMPECHE,"GOBERNADORES 418, ENTRE VENEZUELA Y ARGENTINA",SANTA ANA,24050,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,74.95,2026-06-01,H.E.B.,H E B SUCURSAL SALTILLO REPUBLICA,BLVD. LUIS ECHEVERRIA 851 CASI ESQ. BLVD. DE LOS FUNDAD,REPUBLICA NORTE,25280,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-01,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL SOL TUXTLA GUTIERREZ,"5A NORTE PONIENTE 2650, ESQ. LIBRAMIENTO NORTE",1o. DE MAYO,29000,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL FUENTES MARES,"BLVD. JOSE FUENTES MARES 8820, ENTRE T. ORTEGA Y FRANCI",SECTOR RELOJ,31064,Chihuahua,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.9,2026-06-01,SUPERMERCADO GONZALEZ,SUPERMERCADO GONZALEZ,"MANUEL J. CLOUTHIER  7812, ENTRE ROSETILLA Y AGAVE",ERÉNDIRA,32662,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-01,WAL-MART,WALMART SUCURSAL 2432,FELIPE PESCADOR 1101 AL LADO DE PASEO DURANGO,PRIMER CUADRO,34200,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-01,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON,"BLVD. JOSE TORRES LANDA 4137, ENTRE BLVD. A. LOPEZ MATE",JARDINES DE JEREZ,37229,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-01,MERCADO PUBLICO,MERCADO CARRO VERDE,"CALLE NUEVA, ENTRE CIRCUITO Y ACCESO SUR",ZONA CENTRO,37000,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-01,CHEDRAUI,CHEDRAUI SUCURSAL LEÓN POLIFORUM,"BLVD. FRANCISCO VILLA 105, ESQ. BLVD. ADOLFO LÓPEZ MATE",EL TLACOACHE,37500,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-01,BODEGA AURRERA,BODEGA AURRERA SUCURSAL UNIVERSIDAD,AV. UNIVERSIDAD 1802,FRACC. MAGALLANES,39670,Acapulco de Juárez,Guerrero
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.9,2026-06-01,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL RIO NILO,"RIO NILO 1000, ESQ. PATRIA",LOMAS DEL NILO,44860,Tonalá,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-01,CHEDRAUI,CHEDRAUI SUCURSAL RIO NILO,"RIO NILO 7540, ENTRE PATRIA Y CAMELLON",VILLAS DEL ORIENTE,45525,Tonalá,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-06-01,MERCADO PUBLICO,MERCADO CONSTITUCION,"CONSTITUCION 675, ENTRE FRANCISCO SILVA ROMERO Y PRIVAD",CENTRO,44550,Guadalajara,Jalisco
